,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture
2024-11-05 13:14:16.0344,0.007369190601570627,0.6319444444444444,0.0003070496083987761,0.6319444444444444,0.6319444444444444,0.002490673511322592,0.5380710659898478,0.00041082767137055084,0.5347222222222222,0.5380710659898478,0.4982376114451586,0.4973958333333333,0.5,0 days 00:00:03.884674,24H,True,confounder_3,5,None,transformer
2024-11-05 13:14:42.3491,0.1302023604795916,0.6527777777777778,0.0465166216262917,0.6805555555555555,0.6319444444444444,-0.02380095721776129,0.5380710659898478,0.048432877498675,0.575,0.5380710659898478,0.4117769023429401,0.4314236111111112,0.5,0 days 00:00:11.496419,24H,False,confounder_3,5,None,transformer
2024-11-05 09:00:12.5994,0.045577143399819386,0.6319444444444444,0.004143983867613482,0.6388888888888888,0.6319444444444444,0.01732731252491807,0.5380710659898478,0.003504597457687769,0.5416666666666666,0.5380710659898478,0.4870412606261663,0.4895833333333333,0.5,0 days 00:00:13.048651,6H,True,confounder_3,3,None,transformer
2024-11-05 02:08:38.4271,0.0030458411650432426,0.6319444444444444,0.005671750139678152,0.6527777777777777,0.6319444444444444,0.03994847830730167,0.5380710659898478,0.004915725575767871,0.5625,0.5380710659898478,0.5057018453244868,0.5104166666666666,0.5,0 days 00:00:20.049951,15min,True,confounder_3,3,None,transformer
2024-11-05 02:09:46.0421,0.06921102899606131,0.6319444444444444,0.020619593693921388,0.7361111111111109,0.6319444444444444,0.1134975959862417,0.5380710659898478,0.011832019756344151,0.6666666666666666,0.5380710659898478,0.4536595479991706,0.5031828703703703,0.5,0 days 00:00:28.526422,15min,False,confounder_3,5,None,transformer
2024-11-05 10:24:51.2945,0.014812754452767963,0.6319444444444444,0.0008534881074026973,0.6388888888888888,0.6319444444444444,0.0039504222980976155,0.5380710659898478,0.0009335458648422727,0.5416666666666666,0.5380710659898478,0.4928467758656438,0.4947916666666667,0.5,0 days 00:00:06.686476,12H,True,confounder_3,5,None,transformer
2024-11-05 01:38:47.1921,0.5744308031017867,0.8493010752688172,0.007865302192642615,0.8500896057347667,0.8493010752688172,0.14192099327689528,0.2619258982385647,0.006329665093475957,0.2697680268928516,0.2619258982385647,0.5028479056555035,0.5022790164452878,0.5,0 days 00:07:06.999476,15min,True,1_random_5,3,None,transformer
2024-11-05 07:32:34.5395,0.4878674748980074,0.8493010752688172,0.0052707156450563465,0.8509677419354836,0.8493010752688172,0.07934333908184257,0.2619258982385647,0.005039971538042395,0.27183849447524056,0.2619258982385647,0.5051894374818874,0.5050145719129946,0.5,0 days 00:07:29.441548,6H,True,1_random_5,3,None,transformer
2024-11-05 01:45:49.4824,0.5750705050677163,0.8493010752688172,0.006073412591263985,0.8501075268817202,0.8493010752688172,0.09125929804544508,0.2619258982385647,0.004809380190314752,0.2697649843792901,0.2619258982385647,0.5029066832168781,0.502310641998735,0.5,0 days 00:09:09.297235,15min,True,1_random_5,5,None,transformer
2024-11-05 07:40:23.0703,0.4865728481014506,0.8493010752688172,0.005326849018623367,0.8509139784946234,0.8493010752688172,0.07124105147053125,0.2619258982385647,0.005112583076620089,0.2717387593965433,0.2619258982385647,0.5049210696783945,0.5047380679422306,0.5,0 days 00:07:44.869003,6H,True,1_random_5,5,None,transformer
2024-11-05 17:10:07.7967,0.5478674878757008,0.8562186379928315,0.2589878395247356,0.8823655913978493,0.8493010752688172,22.306567648210216,0.3743433426292237,0.4194795789214653,0.4879968001062933,0.2619258982385647,0.5853940968177084,0.6048794495396724,0.5,0 days 07:02:24.609804,12H,False,1_random_5,5,None,transformer
2024-11-05 13:43:10.5695,0.4430125111049433,0.855089605734767,0.264076148481722,0.8816487455197132,0.8493010752688172,34.37217144109461,0.3750082907740267,0.4651373769031567,0.4836125406716391,0.2619258982385647,0.5706853241830496,0.5898654925679949,0.5,0 days 03:45:41.212446,12H,False,1_random_5,3,None,transformer
2024-11-05 13:14:00.1285,0.30608785566927305,0.8575268817204301,0.10209109700044086,0.8846236559139785,0.8493010752688172,1.9313537275082733,0.35213132115435536,0.15472512192524898,0.4929927702636913,0.2619258982385647,0.5869470492476018,0.6082794710626186,0.5,0 days 05:13:43.700610,6H,False,1_random_5,5,None,transformer
2024-11-05 05:21:03.7301,0.5994729253042421,0.8493010752688172,0.007021852716200606,0.8509498207885303,0.8493010752688172,0.11142168239822818,0.2619258982385647,0.006425016518422293,0.27446937821411865,0.2619258982385647,0.5061897588808603,0.5057634825883758,0.5,0 days 00:13:17.577198,1H,True,1_random_5,5,None,transformer
2024-11-05 09:57:23.0758,0.4748547789929967,0.8493010752688172,0.00615045736001099,0.8507885304659496,0.8493010752688172,0.13227194461034458,0.2619258982385647,0.0062261807170730325,0.27099831548639397,0.2619258982385647,0.5049520387169116,0.5047677718040621,0.5,0 days 00:09:21.750708,12H,True,1_random_5,3,None,transformer
2024-11-05 10:07:36.0127,0.474064427907316,0.8493010752688172,0.005446793667151433,0.8510573476702509,0.8493010752688172,0.14622632564154142,0.2619258982385647,0.005511261501166942,0.27228641183760394,0.2619258982385647,0.5056224155805377,0.5054565060791342,0.5,0 days 00:10:41.037310,12H,True,1_random_5,5,None,transformer
2024-11-05 14:46:29.5551,2.3174036063205925,0.8510035842293907,0.5642451240807708,0.8776881720430108,0.8493010752688172,38.128892005200356,0.3560771832106624,0.9088748621742226,0.4669049801116737,0.2619258982385647,0.5538414858339176,0.5678166618349848,0.5,0 days 03:17:07.410841,24H,False,1_random_5,3,None,transformer
2024-11-05 13:46:27.0540,0.16689989739504602,0.8504121863799283,0.020026847258168445,0.8647491039426523,0.8493010752688172,-3.2072463406614137e-07,0.2627944824535069,0.013937207062512143,0.3898440701548256,0.2619258982385647,0.5105344867601984,0.521077992128751,0.5,0 days 12:00:16.752703,15min,False,1_random_5,5,None,transformer
2024-11-05 05:09:01.7394,0.5984783403521756,0.8493010752688172,0.008573029436264146,0.8509318996415769,0.8493010752688172,0.1151253773969902,0.2619258982385647,0.008135743039601108,0.2744054854293284,0.2619258982385647,0.5061658122346204,0.5057494267868438,0.5,0 days 00:10:26.855786,1H,True,1_random_5,3,None,transformer
2024-11-05 11:29:17.3601,0.26264976004666685,0.8493010752688172,0.005008472086589079,0.8512365591397849,0.8493010752688172,0.25267812398621803,0.2619258982385647,0.005251128600481697,0.2725450996979748,0.2619258982385647,0.5053476238627228,0.5052981586899993,0.5,0 days 00:07:59.393768,24H,True,1_random_5,5,None,transformer
2024-11-06 06:20:33.1975,0.283152005986542,0.8503405017921147,0.02947733436646045,0.8728136200716845,0.8493010752688172,0.007527423674170958,0.2801838857972417,0.03101932012903419,0.43765916770708735,0.2619258982385647,0.5435763455204097,0.5624046840958605,0.5,1 days 00:59:25.390233,1H,False,1_random_5,5,None,transformer
2024-11-05 06:32:21.5215,0.30218213868230265,0.8503405017921147,0.020213954955510063,0.8664157706093188,0.8493010752688172,-8.432628635552803e-06,0.2640781650966704,0.014173576912723371,0.3966145979000609,0.2619258982385647,0.5164244056760714,0.5254776776301918,0.5,0 days 04:53:10.251905,15min,False,1_random_5,3,None,transformer
2024-11-05 17:16:21.1961,0.3049720153574198,0.8579569892473118,0.11353738555398672,0.8845878136200717,0.8493010752688172,4.169647832112196,0.35310509554140124,0.16416961358175142,0.4924895063639804,0.2619258982385647,0.5814163174786185,0.6038649061775248,0.5,0 days 03:42:38.382476,6H,False,1_random_5,3,None,transformer
2024-11-05 11:21:12.7590,0.2533658691569059,0.8493548387096774,0.004997941417363993,0.8510035842293904,0.8493010752688172,0.0,0.2619258982385647,0.0055261560895358925,0.2711820536224463,0.2619258982385647,0.5047312593209021,0.5046650985663083,0.5,0 days 00:07:59.648830,24H,True,1_random_5,3,None,transformer
2024-11-05 14:24:16.6348,2.850431627146825,0.8511648745519713,0.5735247240587659,0.8782078853046594,0.8493010752688172,0.11699754703483295,0.3646299710297604,0.8334112441163858,0.473538646793535,0.2619258982385647,0.5715726223300798,0.5866710920479303,0.5,0 days 02:47:13.498233,24H,False,1_random_5,5,None,transformer
2024-11-05 19:27:42.9433,0.1821823318090013,0.8503763440860215,0.03137091532459608,0.8732437275985663,0.8493010752688172,0.010167870726318685,0.2837478085838582,0.03446398650235601,0.4388836065238589,0.2619258982385647,0.5446715601787563,0.5605324623128821,0.5,0 days 14:18:36.924219,1H,False,1_random_5,3,None,transformer
2024-10-25 12:09:46.5681,0.17801997028377664,0.6684643040575244,0.023006173432398826,0.7329224447868516,0.6653826399589111,-0.010807840864964129,0.5015396458814473,0.035371475359601126,0.5906596228630127,0.5014431402732346,0.4553145029743137,0.4814137134052388,0.5,0 days 00:58:56.308084,1H,False,root_cause_3,5,None,transformer
