,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.var_absolute_values,method.filter_mode
2024-10-25 11:04:37.8228,0.3966066114427604,0.7303543913713405,1.3048895266943203,0.8374422187981508,0.6653826399589111,0.3149008637962312,0.6450556647020301,3.4754047073509593,0.7758272800645681,0.5014431402732346,0.753600410891589,0.7601652114363979,0.5,0 days 00:00:21.114465,12H,False,root_cause_3,5,True,None
2024-10-25 10:57:35.9851,0.3805569053401666,0.7059578839239856,0.23063050335382726,0.8263995891114534,0.6653826399589111,2.059523569373252,0.5135978600089167,0.3562790827595648,0.7437156064274708,0.5014431402732346,0.6524459038652304,0.6985961307995207,0.5,0 days 00:00:18.223925,6H,True,root_cause_3,3,True,None
2024-10-25 10:54:22.9054,0.10498302008905172,0.7154596815613765,0.12919694870298642,0.8302516692347199,0.6653826399589111,17.124355532287062,0.5987261146496815,0.6012776057126045,0.7658045344486023,0.5014431402732346,0.7370358994014644,0.7540874850196884,0.5,0 days 00:01:04.907834,1H,False,root_cause_3,3,False,None
2024-10-25 11:05:08.2384,0.3790458631709285,0.7298407806882383,1.1419033354525538,0.8335901386748844,0.6653826399589111,0.1970495649157616,0.6426609703997559,3.313858719291898,0.7730684569667621,0.5014431402732346,0.7541083975376124,0.7582391713747645,0.5,0 days 00:00:21.170007,12H,False,root_cause_3,5,False,None
2024-10-25 10:54:14.3813,0.1988488515153379,0.6797637390857729,0.08750414163750997,0.7932717000513609,0.6653826399589111,0.7687417223345722,0.5067007019783025,0.1622589787741392,0.7120845256438476,0.5014431402732346,0.6073763807832354,0.6423557609998288,0.5,0 days 00:01:23.131083,1H,True,root_cause_3,5,False,None
2024-10-25 10:59:13.0240,0.2424468457154865,0.7514124293785308,0.2626592043403207,0.8507960965588084,0.6653826399589111,0.18838936059982514,0.6632548618219039,1.915222679851708,0.7959314696602833,0.5014431402732346,0.7762068533470692,0.7878787878787878,0.5,0 days 00:00:25.108298,6H,False,root_cause_3,3,False,None
2024-10-25 11:11:05.9922,0.5896014282041272,0.7090395480225988,0.9252910733914712,0.8168977914740626,0.6653826399589111,0.18574163578167144,0.6233093525179856,5.783870996340001,0.7541308973512363,0.5014431402732346,0.7364793356067834,0.7318524225303885,0.5,0 days 00:00:19.165200,24H,False,root_cause_3,5,False,None
2024-10-21 18:23:01.1129,3.3579697104371875,0.8493010752688172,0.4430433998917576,0.8827060931899642,0.8493010752688172,2.0302748108110844,0.33405591684731256,0.38818016977052855,0.5204427651462918,0.2619258982385647,0.6357107482417564,0.6541854443390259,0.5,0 days 00:08:25.875658,6H,True,1_random_5,5,True,None
2024-10-21 16:27:35.5309,100.83184182950899,0.8493010752688172,3.285101805191289,0.8696774193548386,0.8493010752688172,7.684693223290192,0.3893998327819986,1.630683807409235,0.5367127191262916,0.2619258982385647,0.7330585702220122,0.7341576841310001,0.5,0 days 00:18:59.355879,15min,False,1_random_5,5,True,None
2024-10-21 16:31:09.3047,1.5370543490012762,0.8493010752688172,0.08195151064797168,0.8644086021505376,0.8493010752688172,0.5484663208882428,0.28561378825184663,0.05813244369871715,0.4448906910193434,0.2619258982385647,0.5780533343428916,0.5800404323915946,0.5,0 days 00:23:31.258003,15min,True,1_random_5,3,True,None
2024-10-21 18:26:21.8748,198.17521011648338,0.8493010752688172,6.420745371557378,0.8816308243727599,0.8493010752688172,118.4555666945784,0.4722980450018444,4.816936592635513,0.5999377268637845,0.2619258982385647,0.7906959068792793,0.7928385691194041,0.5,0 days 00:08:43.539920,6H,False,1_random_5,3,False,None
2024-10-21 16:36:48.7198,1.4667403012865994,0.8493010752688172,0.08340955289272635,0.864068100358423,0.8493010752688172,0.5605100556221718,0.2693184655071981,0.061708964316722285,0.4385102979701487,0.2619258982385647,0.5620643822308921,0.5627761745379154,0.5,0 days 00:28:10.652826,15min,True,1_random_5,5,True,None
2024-10-21 20:13:16.0704,3.1390193882588404,0.8493010752688172,0.3981729068991264,0.8842114695340502,0.8493010752688172,3.0460498083226395,0.3439879811428276,0.4076697151635936,0.5342607141345845,0.2619258982385647,0.6595565867042152,0.6755714561810386,0.5,0 days 00:06:09.058380,12H,True,1_random_5,3,False,None
2024-10-21 20:32:43.9367,289.01259815112417,0.8501612903225807,14.090640065293481,0.8758422939068098,0.8493010752688172,0.3969888556989845,0.4535850426574696,10.842333060640547,0.5819328164376051,0.2619258982385647,0.7783719860885417,0.7766078519221308,0.5,0 days 00:08:36.476655,12H,False,1_random_5,5,False,None
2024-10-21 16:26:21.5196,73.13658156686776,0.8493010752688172,2.62369541327129,0.8709139784946236,0.8493010752688172,4.978902855391679,0.3978783075234728,1.3149873948618942,0.5444463054230465,0.2619258982385647,0.7388558818886466,0.7402778875887273,0.5,0 days 00:17:45.405134,15min,False,1_random_5,3,True,None
2024-10-22 01:14:19.5438,312.40779579016487,0.8493727598566309,23.2748549382852,0.8749820788530466,0.8493010752688172,667.7047306472672,0.4447800393959291,20.301130776804218,0.5735662175712863,0.2619258982385647,0.7756733147379583,0.7718687407758802,0.5,0 days 00:06:14.786985,24H,False,1_random_5,3,True,None
2024-10-21 18:28:24.7899,173.30819865044828,0.8493010752688172,7.959645868197785,0.8776523297491038,0.8493010752688172,142.62350304670161,0.4626334519572954,6.146091596790132,0.5883427074140091,0.2619258982385647,0.7831093594200866,0.7868829722749314,0.5,0 days 00:09:47.996444,6H,False,1_random_5,5,True,None
