,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-22 13:14:53.2281,1.18,0.8007713884992987,0.5196774426561558,0.8305282842449743,0.7998129967274428,3.20473210957258,0.349271595236656,0.35068741129121395,0.4686776757604247,0.3335930196322842,0.4894293139160322,0.4978545270375565,0.5,0 days 01:35:15.530300,15min,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-22 15:35:57.5816,1.62,0.7998597475455821,0.5504028351662873,0.8102384291725104,0.7998129967274428,1.8144207706350848,0.3567288744638924,0.5064531331525488,0.4444839693595234,0.3335930196322842,0.5349118956832966,0.5317585612435717,0.5,0 days 00:18:40.038418,12H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 22:44:29.5235,5.91,0.7998129967274428,0.44303412809724174,0.8152875175315568,0.7998129967274428,1.1887301004299538,0.3335930196322842,0.4438767483443095,0.43244255095587497,0.3335930196322842,0.5554302169627207,0.556598731884058,0.5,0 days 00:03:14.899982,6H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-26 03:27:06.7231,0.64,0.8228377746610566,22.08551192145863,0.8542776998597476,0.7998129967274428,1029.8548482331853,0.5134148684126273,57.9698933299042,0.5558181546260087,0.3335930196322842,0.6270069579260018,0.6256178412809724,0.5,0 days 02:39:25.781692,12H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 14:04:00.3286,6.37,0.7998129967274428,0.5122440525717692,0.8237026647966339,0.7998129967274428,3.016872476666788,0.3335930196322842,0.31898921468982705,0.44333740774834746,0.3335930196322842,0.43667439017251936,0.44330781517843226,0.5,0 days 01:52:13.570257,15min,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-22 17:35:16.0783,85.51,0.8054464703132305,33.87644663939919,0.8514258999532491,0.7998129967274428,0.4030157798610892,0.5244387152218283,50.69326608375926,0.6193580444281707,0.3335930196322842,0.7338170116364898,0.7384549828580333,0.5,0 days 02:28:42.113637,6H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 15:30:05.2063,37.2,0.7998129967274428,6.291295928249331,0.8011453950444133,0.7998129967274428,4.905799973427997,0.3335930196322842,1.5762919705409024,0.3686111034535776,0.3335930196322842,0.362596485694039,0.3502491429016675,0.5,0 days 00:09:02.329603,12H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-25 22:23:54.4524,0.12,0.8330060776063581,0.10778401122019636,0.8428237494156148,0.7998129967274428,0.3128230244612164,0.3871748336358137,0.15775453947210247,0.44344556463193546,0.3335930196322842,0.5185576579079938,0.5191557094436653,0.5,0 days 00:04:01.805115,1H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 13:58:43.8594,22.09,0.7998129967274428,5.727425345314436,0.8015427769985974,0.7998129967274428,2.212778361658952,0.3335930196322842,0.8841404189804621,0.3695456488947399,0.3335930196322842,0.369863445892059,0.3544458567087424,0.5,0 days 00:08:05.948824,6H,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-25 22:01:40.7241,0.94,0.8047452080411407,0.6966666666666665,0.8456521739130435,0.7998129967274428,45.659029963676176,0.4978996912799231,1.5802640000235446,0.5662124665630978,0.3335930196322842,0.6507017705715931,0.6512868649680535,0.5,0 days 00:16:54.132833,15min,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
