,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.var_absolute_values,method.filter_mode,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-21 15:25:50.2115,3.1042821750293,0.7998129967274428,1.1548862166786766,0.8007480130902291,0.7998129967274428,0.7707881059177158,0.3359896110028924,0.18449079640431426,0.3515023648602501,0.3335930196322842,0.2238566113544996,0.22405066619915848,0.5,0 days 00:01:32.291244,1H,True,random_5,3,False,None,resources/rivers_flood.csv,False,[]
2024-11-21 15:37:06.9764,1.1402164780305604,0.8001168770453483,0.3990502603446083,0.8238662926601216,0.7998129967274428,1.3168544761456102,0.3335930196322842,0.34179184083795183,0.4423061886798443,0.3335930196322842,0.485024517839083,0.4773419237961664,0.5,0 days 00:01:24.125885,6H,True,random_5,3,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 17:40:47.2256,52.224614480519456,0.8063581112669471,21.77277466737352,0.8525479195885928,0.7998129967274428,645.6319763686399,0.5540751240255137,38.14024024084795,0.6463113015955191,0.3335930196322842,0.7995343475256298,0.7989211274738974,0.5,0 days 01:52:32.762792,6H,False,random_5,3,False,None,resources/rivers_flood.csv,False,[]
2024-11-21 15:24:13.8370,1.0017455018794517,0.8125525946704067,0.5845058192765097,0.8560074801309023,0.7998129967274428,15.695309058046794,0.5146168572463393,1.1243993318187409,0.6443148022184405,0.3335930196322842,0.8049699571871181,0.8141250779180302,0.5,0 days 00:14:59.067371,15min,False,random_5,3,False,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 16:14:17.4347,10.462039688221001,0.8093735390369331,5.7531242239534155,0.8615007012622721,0.7998129967274428,0.379136581603724,0.6019736842105263,6.972970194123738,0.676760637419824,0.3335930196322842,0.8375225181518471,0.8437408446314476,0.5,0 days 00:24:01.961249,6H,False,random_5,3,False,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 16:11:22.4322,13.870000435614221,0.8087424029920524,6.481204056958543,0.8632304815334267,0.7998129967274428,0.383384317652437,0.6001430345917868,7.926962701327421,0.6797099295696771,0.3335930196322842,0.8416716098032371,0.8493097436496805,0.5,0 days 00:26:08.723046,6H,False,random_5,3,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 15:37:06.9425,2.416434815956892,0.8079242636746143,1.3543979641801012,0.849859747545582,0.7998129967274428,12.162427310149653,0.5245824194364771,1.6076500814115031,0.6242408695754128,0.3335930196322842,0.7989484537717741,0.8088843112046128,0.5,0 days 00:07:47.968878,1H,False,random_5,3,False,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 14:43:42.8572,2.18,0.8280037400654512,2.855740456187013,0.8703599812996726,0.7998129967274428,24.832380447519213,0.6189653185850905,7.501918957427327,0.6989374003605502,0.3335930196322842,0.8566584698009415,0.8594939223936419,0.5,0 days 00:15:50.832930,1H,False,random_5,3,True,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 18:14:57.4210,0.701848757002645,0.8017531556802244,0.6122135306472923,0.8328658251519402,0.7998129967274428,3.6897471032833415,0.3542035881624627,0.4102255532599863,0.4383333241440906,0.3335930196322842,0.5319269881141944,0.5222808555399719,0.5,0 days 00:01:12.761483,24H,True,random_5,5,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 15:44:57.1728,21.940002963018085,0.8077606358111267,5.61018624863876,0.8524777933613837,0.7998129967274428,42.370440197881244,0.5276192258507221,7.290704116981479,0.6337919098871164,0.3335930196322842,0.8052778481394185,0.8093400342839333,0.5,0 days 00:18:38.187358,1H,False,random_5,3,True,None,resources/rivers_flood.csv,False,[]
