,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-12-03 17:16:29.0942,1.0090579841624143,0.7998129967274428,0.9956841706107148,0.8088125292192614,0.7998129967274428,0.9374721883362936,0.33666491320357705,0.9874418237133468,0.4545960942381135,0.3335930196322842,0.5324370165409039,0.53243873694873,0.5,0 days 02:02:35.499242,15min,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 17:34:31.1758,0.9999999778546282,0.7998129967274428,0.4798534447764132,0.8088359046283309,0.7998129967274428,0.9999957237852424,0.3335930196322842,0.47022408569824503,0.4015031017456362,0.3335930196322842,0.5142788712028331,0.5276724910394265,0.5,0 days 00:17:28.137012,24H,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 15:22:02.4048,1.0,0.7998129967274428,0.9743568920610872,0.8315100514259001,0.7998129967274428,0.9999999999938712,0.3716814159292035,0.9420283746686384,0.5204159971350573,0.3335930196322842,0.6310075831405222,0.6311723741623811,0.5,0 days 00:19:38.075421,24H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 16:23:06.6595,1.0089043398633892,0.7998129967274428,0.9960761149563624,0.8090696587190276,0.7998129967274428,0.21037961987061016,0.33378159777037164,0.968926764482224,0.4194587972895832,0.3335930196322842,0.44856885548763104,0.4437700638927848,0.5,0 days 01:00:43.768456,1H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 16:55:24.2849,1.0000000000000009,0.7998129967274428,0.9985049786073508,0.8269985974754558,0.7998129967274428,0.9999997067085123,0.3721550646102543,0.9878469213667518,0.5263860143508566,0.3335930196322842,0.5945905948548753,0.5908860741000468,0.5,0 days 00:44:25.948469,6H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 15:15:02.4914,1.0,0.7998129967274428,0.9743790038174992,0.8154277699859747,0.7998129967274428,0.9999999999999212,0.3758498934897429,0.9322242397439162,0.48276845487882303,0.3335930196322842,0.5936014021753933,0.5970638538257753,0.5,0 days 00:36:35.994930,1H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 15:13:20.4777,1.0,0.7998129967274428,0.9699048132854229,0.8154043945769052,0.7998129967274428,0.9999999999999212,0.375186452575239,0.9284617094162648,0.4818169830998617,0.3335930196322842,0.5922251753483679,0.5962164952470002,0.5,0 days 00:34:57.905754,1H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 20:31:38.6584,1.0098667361011529,0.7998129967274428,1.0018469162449823,0.803763440860215,0.7998129967274428,0.7434003459389497,0.3533656776458541,0.9232866655632452,0.4748780546147466,0.3335930196322842,0.5878964937233655,0.5859508921614462,0.5,0 days 04:20:40.508759,6H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 17:26:26.7904,1.0,0.7998129967274428,0.9850338078246026,0.8154745208041141,0.7998129967274428,0.9999586310382529,0.363847622209312,0.9603866609710676,0.4812212885518203,0.3335930196322842,0.6054142620549374,0.6076711274738975,0.5,0 days 02:48:00.291467,15min,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 20:56:04.4024,1.0094736040946892,0.7998129967274428,1.001345267734133,0.8044179523141655,0.7998129967274428,0.9999997604664732,0.3654690931910888,0.9325351899782671,0.4917849545061722,0.3335930196322842,0.5938461024513662,0.596393028284245,0.5,0 days 04:13:03.948361,12H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
