,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-21 18:26:08.1836,0.8877238850935232,0.7998129967274428,0.057013981281297726,0.8289855072463768,0.7998129967274428,0.4029671018306725,0.399678800856531,0.09860938122648004,0.5300917538039478,0.3335930196322842,0.5977166367425691,0.6163236325385695,0.5,0 days 01:17:24.484258,1H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 04:37:38.5076,0.19746881029935592,0.8387096774193549,0.16502919454496665,0.8775596072931275,0.7998129967274428,1.9343501797199736,0.5437048206128874,0.2523033360845626,0.6657475052821971,0.3335930196322842,0.7371388331971723,0.7458294374318217,0.5,0 days 08:07:13.836350,6H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-22 10:01:50.8508,0.5604699155986725,0.8336138382421693,0.509121315104528,0.8724403927068725,0.7998129967274428,21.9981703270201,0.6078363980065303,1.1102930885624216,0.6918348056744228,0.3335930196322842,0.7909372758900595,0.7885942126383045,0.5,0 days 07:31:17.344939,12H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 11:25:52.3567,0.01690694780833401,0.8290556334735858,0.012985192658116769,0.8427068723702663,0.7998129967274428,0.08526363350512338,0.3529095273570069,0.01877831350838432,0.4649596392018106,0.3335930196322842,0.5603870514156458,0.5732730929562101,0.5,0 days 00:27:30.350798,15min,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 12:11:38.5502,0.2614122006286985,0.8159654043945769,1.13745996420548,0.8654043945769051,0.7998129967274428,41.159719431378434,0.6176444948130068,2.922391985527141,0.6868474369546888,0.3335930196322842,0.7849379172806283,0.7823857526881721,0.5,0 days 04:43:23.019742,24H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 18:30:42.0919,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:00:27.641552,6H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 19:34:26.8522,0.1147830320207299,0.8022907900888265,0.023728973983442387,0.8274427302477793,0.7998129967274428,0.007204618880705906,0.35990118320114417,0.02450786552829753,0.4780870558204024,0.3335930196322842,0.5629746612366835,0.5716939866760168,0.5,0 days 02:43:03.337627,1H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 18:30:06.7425,0.0,0.8290322580645161,0.002052360916316036,0.8331229546517063,0.7998129967274428,0.0,0.3335930196322842,0.15307070205522524,0.3951401411429462,0.3335930196322842,0.5855822966647471,0.5855099248091008,0.5,0 days 00:01:40.210146,6H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-25 11:41:58.4038,1.436211268163072,0.8284478728377747,0.5424284587866987,0.8399251986909771,0.7998129967274428,0.0392874462333229,0.3649615148831824,1.3918302417823931,0.4440823833955769,0.3335930196322842,0.4970751007938468,0.4948523940314788,0.5,0 days 00:36:17.471737,24H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 16:12:52.4616,0.07,0.8235624123422159,0.016722767648433848,0.8275362318840579,0.7998129967274428,0.0,0.3335930196322842,0.16162850460542913,0.3723502304147466,0.3335930196322842,0.5630179321669615,0.5626855423094904,0.5,0 days 00:01:48.965581,1H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
