,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2025-01-10 15:50:02.4711,1.0000004039535522,0.7998129967274428,0.2396044837688668,0.8208041140719962,0.7998129967274428,0.9999994039535522,0.3623980726464048,0.3367635309696197,0.510056877083004,0.3335930196322842,0.6132809594965938,0.6256759389122643,0.5,0 days 00:01:50.573332,15min,False,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 16:00:29.9103,0.9705741272697448,0.7998129967274428,0.005316554036545898,0.8250116877045347,0.7998129967274428,0.7963865995407104,0.3536913057339345,0.002585050417110324,0.5034046933224552,0.3335930196322842,0.6029205449824109,0.6193018544491196,0.5,0 days 00:01:38.488417,24H,True,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 16:00:25.0432,0.7037647724151611,0.7998129967274428,0.002066637886136023,0.8254791958859279,0.7998129967274428,0.8908414840698242,0.3637030247479377,0.0006280012312345207,0.5000327915729149,0.3335930196322842,0.6087184145244482,0.6125633083995637,0.5,0 days 00:01:47.404306,12H,False,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:33:40.8086,0.7299852496385574,0.8011921458625526,0.04065434897299188,0.8172043010752688,0.7998129967274428,0.9996366500854492,0.3336255088723972,0.05469286441802978,0.4440717109823265,0.3335930196322842,0.5268340956870751,0.5302956015271933,0.5,0 days 00:01:44.959096,15min,True,random_5,5,None,unidirectional,resources/rivers_flood.csv,False,[]
2025-01-10 15:41:04.8933,1.0,0.7998129967274428,0.3286513196135529,0.8294296400187002,0.7998129967274428,0.9999988079071044,0.35417524649337434,0.2467081844806671,0.4815536006840431,0.3335930196322842,0.5874868762420066,0.5966171887174694,0.5,0 days 00:01:15.952316,6H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2025-01-10 15:39:40.3544,1.0,0.7998129967274428,0.3561180062302253,0.828284244974287,0.7998129967274428,0.9999985694885254,0.3530409909582333,0.2807468771934509,0.4788653554734541,0.3335930196322842,0.579076272813416,0.5880245831385382,0.5,0 days 00:01:15.853927,6H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2025-01-10 15:48:37.7088,0.9999899135360718,0.7998129967274428,0.3500107598163261,0.8158251519401588,0.7998129967274428,0.9999585747718812,0.3564553365299236,0.5137050151824951,0.5005420447528458,0.3335930196322842,0.6052895409655088,0.6218769479507559,0.5,0 days 00:01:53.774911,15min,True,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:53:04.2060,1.0000007615814208,0.7998129967274428,0.23842209325854066,0.8266245909303414,0.7998129967274428,1.69813972661359e-06,0.3661984274229173,0.3270515203475952,0.5150342956627679,0.3335930196322842,0.6187878785727773,0.6302143719806763,0.5,0 days 00:01:25.363400,6H,False,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:48:05.7791,0.9997748732566832,0.7998129967274428,0.2207098250254956,0.8298737727910238,0.7998129967274428,0.002125703496858477,0.3804448563484709,0.2723928093910217,0.5209438446005531,0.3335930196322842,0.6414584709093762,0.6474476975222067,0.5,0 days 00:01:20.939765,15min,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:42:29.0037,1.000001,0.7998129967274428,0.08033039996849717,0.8282842449742871,0.7998129967274428,0.9999995231628418,0.3982303585049581,0.04428670555353165,0.5584555287060226,0.3335930196322842,0.6668633529719211,0.70853270609319,0.5,0 days 00:01:17.973597,12H,True,random_5,5,None,unidirectional,resources/rivers_flood.csv,False,[]
2025-01-10 15:58:45.0288,0.028599421987443512,0.8019635343618513,0.017715618785298638,0.8349462365591397,0.7998129967274428,0.9533140659332277,0.3533893404986225,0.011259286664426328,0.4899733365149874,0.3335930196322842,0.6019058835578942,0.6052320983325542,0.5,0 days 00:01:15.380766,6H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:55:31.9040,0.99,0.8010752688172043,0.4669941810451672,0.8274661056568489,0.7998129967274428,4.0861559682525694e-05,0.3881195172997284,0.4340076744556427,0.5307919994877659,0.3335930196322842,0.6530941569846076,0.6627331697054699,0.5,0 days 00:01:12.405268,24H,False,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:42:29.0422,1.0,0.7998129967274428,0.5793197130700277,0.8150070126227209,0.7998129967274428,2.216545726696495e-05,0.39517798893773937,0.4165003001689911,0.5031171749087655,0.3335930196322842,0.6299015270408386,0.6399971754714039,0.5,0 days 00:01:16.514623,12H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
